"","uid","title","synopsis","genre","aired","episodes","members","popularity","ranked","score","img_url","link","cluster"
"1237",10647,"Ao no Exorcist: Ura Ex","Ura Ex, extra short anime included in Blu-ray and the DVD releases of  Ao no Exorcist . ","'Action', 'Fantasy', 'Supernatural', 'Shounen'","Jun 22, 2011 to Mar 21, 2012",10,64208,1584,3068,7.17,"https://cdn.myanimelist.net/images/anime/11/38149.jpg","https://myanimelist.net/anime/10647/Ao_no_Exorcist__Ura_Ex",3
"1238",243,"Gravitation","All Shuichi ever dreamed about was following in the footsteps of his pop idol, Ryuichi Sakuma and the band Nittle Grasper. Together with his best friend Hiro, Shuichi's formed a band called Bad Luck and they've even managed to get signed to a major recording label! Unfortunately, the studio deadlines are looming and Shuichi still hasn't finished the lyrics for any of the songs. What he needs is a little inspiration... but he's been running a little low in that department lately. While Hiro recommends finding a girlfriend, fate has other things in store for him... 
 
Walking through the park late one night, Shuichi's latest lyrics flutter away and land at the feet of a stunning stranger that takes his breath away. Unfortunately, that mysterious stranger happens to be the famous novelist Eiri Yuki, who completely crushes the young singer by telling him he has ""zero talent"". Now, Shuichi's so annoyed that he's managed to finish his song just so he can find and confront Yuki once again. But, are his actions really motivated by anger, or has he actually fallen in love?  
 
(Source: RightStuf)","'Comedy', 'Music', 'Romance', 'Shoujo', 'Shounen Ai'","Oct 4, 2000 to Jan 10, 2001",13,88137,1222,3178,7.15,"https://cdn.myanimelist.net/images/anime/4/21856.jpg","https://myanimelist.net/anime/243/Gravitation",1
"1239",1016,"Gunnm","Doc Ido, a doctor and mechanic who lives and works in the hellish, postapocalyptic ""Scrapyard"", finds the—miraculously preserved—remains of a female cyborg in a junk heap. After he revives and rebuilds her, the preternaturally strong, amnesiac ""Gally"" begins to forge a life for herself in a world where every day can bring a fight for life. Adapts the first two volumes of the ""Battle Angel Alita"" manga.","'Drama', 'Mecha', 'Sci-Fi', 'Shounen'","Jun 21, 1993 to Aug 21, 1993",2,39775,2197,3179,7.15,"https://cdn.myanimelist.net/images/anime/11/41257.jpg","https://myanimelist.net/anime/1016/Gunnm",2
"1240",3299,"H2O: Footprints in the Sand","Takuma Hirose is a blind young male high school student, though the cause for his blindness is undetermined. In order to heal his medical condition, he is sent to live in a village with his uncle. There, he meets several girls, three of which stand out more than any of the others. They are Hayami Kohinata, Hinata Kangura, and Otoha. Otoha temporarily heals his blindness and Hirose uses his sight to help others. He finds out that, for some reason, Hayami Kohinata is hated in the village, and he tries his best to help her out. Meanwhile, many sad secrets unfold in the village...","'Harem', 'Romance', 'School'","Jan 4, 2008 to Mar 21, 2008",12,80382,1352,3180,7.15,"https://cdn.myanimelist.net/images/anime/2/5962.jpg","https://myanimelist.net/anime/3299/H2O__Footprints_in_the_Sand",1
"1241",9958,"Hayate no Gotoku! Heaven Is a Place on Earth","Hayate, Nagi and the gang spend the last days of summer break at Nishizawa's countryside vacation home. But a mysterious spirit has concocted a scheme to separate the butler from his young mistress.  
 
(Source: ANN) ","'Harem', 'Comedy', 'Parody', 'Shounen'","Aug 27, 2011",1,29500,2586,2868,7.22,"https://cdn.myanimelist.net/images/anime/13/29542.jpg","https://myanimelist.net/anime/9958/Hayate_no_Gotoku_Heaven_Is_a_Place_on_Earth",1
"1242",2602,"Kenkou Zenrakei Suieibu Umishou","Kaname Okiura, a student of Prefectoral Umineko Shougyou High (""Umishou"" for short), joined the school's swimming club in order to learn how to swim, but the club is filled with weirdos, let alone who can teach him swimming. Then, a sunny, happy-go-lucky girl named Amuro Ninagawa who transferred from Okinawa joined the club. Her extraordinary underwater speed and unorthodox swimming style (plus her personal habit of nude swimming—a powerful magnet to teenage boys) surprised every club member, especially Okiura, because she reminds him of a mermaid-like creature he saw only once in his early childhood. 
 
(Source: ANN) ","'Comedy', 'Sports', 'Ecchi', 'School', 'Shounen'","Jul 4, 2007 to Sep 26, 2007",13,31955,2470,3000,7.19,"https://cdn.myanimelist.net/images/anime/7/73477.jpg","https://myanimelist.net/anime/2602/Kenkou_Zenrakei_Suieibu_Umishou",1
"1243",5717,"Kiniro no Corda: Secondo Passo","The story continues after the intraschool music competition of the first game and anime series. The budding music student Kahoko meets the brusque boy Etō, the new youthful school board director Akihiko Kira, and the mysterious transfer student Aoi Kaji.  
 
(Source: ANN)","'Harem', 'Music', 'School', 'Shoujo'","Mar 26, 2009 to Jun 5, 2009",2,28697,2633,2918,7.21,"https://cdn.myanimelist.net/images/anime/8/13179.jpg","https://myanimelist.net/anime/5717/Kiniro_no_Corda__Secondo_Passo",1
"1244",732,"Vampire Hunter D","10,000 years in the future, the world has become a very different place; monsters roam the land freely, and people, although equipped with high tech weapons and cybernetic horses, live a humble life more suited to centuries past. The story focuses on a small hamlet plagued by monster attacks and living under the shadow of rule by Count Magnus Lee, a powerful vampire lord who has ruled the land for thousands of years. When a young girl is bitten by the Count and chosen as his current plaything, she seeks out help of a quiet wandering stranger, D. It so happens that D is one of the world's best vampire hunters, and he takes it upon himself to cut through Magnus Lee's many minions, and put an end to the Count's rule. 
 
(Source: AniDB)","'Action', 'Sci-Fi', 'Horror', 'Supernatural', 'Vampire'","Dec 21, 1985",1,57416,1723,3111,7.17,"https://cdn.myanimelist.net/images/anime/4/24228.jpg","https://myanimelist.net/anime/732/Vampire_Hunter_D",2
"1245",394,"Ai Yori Aoshi: Enishi","Two years after meeting Aoi, Kaoru and gang are still up to their normal habits. Kaoru now in grad school and the tenants being as rowdy as ever what will become of Aoi and Kaoru's love. 
 
Two years has passed since Aoi and Kaoru were freed from the bonds of their families. They continue to live their normal lives with their usual friends in their house.","'Comedy', 'Drama', 'Harem', 'Romance', 'Slice of Life'","Oct 13, 2003 to Dec 29, 2003",12,47404,1971,2901,7.21,"https://cdn.myanimelist.net/images/anime/10/71425.jpg","https://myanimelist.net/anime/394/Ai_Yori_Aoshi__Enishi",1
"1246",14027,"Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai","Unaired 13th episode of Boku wa Tomodachi ga Sukunai.","'Harem', 'Slice of Life', 'Comedy', 'Romance', 'School'","Sep 26, 2012",1,87221,1237,3164,7.15,"https://cdn.myanimelist.net/images/anime/3/39215.jpg","https://myanimelist.net/anime/14027/Boku_wa_Tomodachi_ga_Sukunai__Relay_Shousetsu_wa_Ketsumatsu_ga_Hanpanai",1
"1247",1132,"Digimon Frontier","With five new kids and an exciting new mission in the Digital World, Digimon Frontier brings back all the great action and adventure of the last three seasons. Takuya, Kouji, Izumi, Junpei. and Tomoki meet each other in a train that takes them to the Digital World where a war against evil is being fought. The Angel digimon, Cherubimon, one of The three angels sent to save the World from the power-hungry Lucemon, has turned to the dark side and the entire Digital World is in peril. To fight this great battle, the five CHOSEN ONES must find the Densetsu no Spirit (Legendary Spirit).","'Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen'","Apr 7, 2002 to Mar 30, 2003",50,110426,1015,2862,7.22,"https://cdn.myanimelist.net/images/anime/3/31591.jpg","https://myanimelist.net/anime/1132/Digimon_Frontier",3
"1248",4246,"Koukyoushihen Eureka Seven: Pocket ga Niji de Ippai","Renton, son of scientists, and Eureka, a girl who can't live under the sun, are raised together when very young and become very attached to each other. One day, Eureka is taken away. Powerless at the time, Renton vows to rescue her. He enters the military and is soon is assigned to the Independent Youths Unit 303 of the First Mobile Forces thanks to his exceptional performance alongside his Nirvash, a bio-mechanical armor/control system. Unknown to Renton, lies a plot to extinguish the alien invasion that is currently happening involving not only him, but Eureka too.  
 
(Source: ANN)","'Adventure', 'Mecha', 'Romance', 'Sci-Fi'","Apr 25, 2009",1,39831,2196,2965,7.2,"https://cdn.myanimelist.net/images/anime/8/12896.jpg","https://myanimelist.net/anime/4246/Koukyoushihen_Eureka_Seven__Pocket_ga_Niji_de_Ippai",2
"1249",13161,"Hagure Yuusha no Aesthetica","About thirty years prior to the start of  Hagure Yuusha no Aesthetica , a number of selected people from Earth were summoned to other worlds with only about half of them being able to return. One of the young people chosen was Akatsuki Ousawa, who was sent to Alayzard to defeat the Dark Lord Garius, which he did, before returning to his original world. Some of the successful chosen ones brought back little trinkets as souvenirs. Akatsuki, on the other hand, went a different route—he brought back the defeated Dark Lord's daughter, Miu, who is now posing as his long lost little sister! 
 
Upon returning, Akatsuki and Miu are forced to join a special school called BABEL where they must train to one day master the powers they gained in Alayzard, in hopes that they will one day be able to serve mankind. Will Akatsuki and Miu be able to keep her true identity a secret or will their plan to live peaceful lives together go up in flames?","'Action', 'Super Power', 'Ecchi', 'Fantasy'","Jul 6, 2012 to Sep 21, 2012",12,267643,369,3502,7.07,"https://cdn.myanimelist.net/images/anime/9/74047.jpg","https://myanimelist.net/anime/13161/Hagure_Yuusha_no_Aesthetica",2
"1250",11785,"Haiyore! Nyaruko-san","Mahiro Yasaka is just an ordinary high school student, until one day he is suddenly attacked by a dangerous monster. Just when everything seems to be lost, he is saved by a silver-haired girl named Nyaruko, who claims to be the shape-shifting deity Nyarlathotep from horror author H. P. Lovecraft's Cthulhu Mythos, sent by the Space Defense Agency to Earth. She explains to Mahiro that the creature chasing him was an alien called Nightgaunt, who had planned on abducting and selling him as a slave. 
 
After rescuing him from the alien, the Lovecraftian deity falls madly in love with Mahiro and forces herself into his household, much to his chagrin. Moreover, they are soon joined by two others from the fictional universe: Cthuko, a girl obsessed with Nyaruko, and Hasuta, a young boy easily mistaken for a beautiful female. Together, the three eccentric aliens protect Mahiro from the various extraterrestrial dangers that threaten both his and Earth's well-being, all the while making his life a living hell. 
 
[Written by MAL Rewrite]","'Sci-Fi', 'Comedy', 'Parody'","Apr 10, 2012 to Jun 26, 2012",12,243705,414,3130,7.16,"https://cdn.myanimelist.net/images/anime/6/49081.jpg","https://myanimelist.net/anime/11785/Haiyore_Nyaruko-san",1
"1251",459,"One Piece Movie 1","Woonan is the legendary Great Gold Pirate, earning the nickname after accumulating about 1/3 of the gold available in the world. Even after his disappearance, the tales of his gold being stashed away in a remote island continue to persist, a juicy target that other pirates lust for. 
 
One of the pirates going to great lengths to attain the treasure is El Drago. He and his crew have hunted down Woonan's former crew members one by one, and along the way, they find the map that will take them to the hidden island. 
 
The map is not all they come across; they also manage to come into contact with the straw hat pirates. After a short battle, Luffy and company are robbed and separated from one another. Now they must find a way to make it to the island before El Drago does and take the legendary treasure for themselves.","'Action', 'Adventure', 'Comedy', 'Super Power', 'Fantasy', 'Shounen'","Mar 4, 2000",1,67312,1550,3048,7.18,"https://cdn.myanimelist.net/images/anime/5/20925.jpg","https://myanimelist.net/anime/459/One_Piece_Movie_1",3
"1252",3221,"Shakugan no Shana Movie Special","Shana-tan special bundled with the  Shakugan no Shana Movie  director's cut special collection DVD.","'Adventure', 'Comedy', 'Fantasy', 'Parody'","Sep 21, 2007",1,22090,3036,2978,7.2,"https://cdn.myanimelist.net/images/anime/11/17218.jpg","https://myanimelist.net/anime/3221/Shakugan_no_Shana_Movie_Special",3
"1253",19211,"Suisei no Gargantia Specials","Episodes 14 and 15, released with the first and third BD/DVD volumes. ","'Action', 'Sci-Fi', 'Adventure', 'Mecha'","Aug 28, 2013 to Oct 25, 2013",2,33187,2427,2891,7.22,"https://cdn.myanimelist.net/images/anime/8/51509.jpg","https://myanimelist.net/anime/19211/Suisei_no_Gargantia_Specials",2
"1254",6548,"Tengen Toppa Gurren Lagann: Kirameki★Yoko Box - Pieces of Sweet Stars",NA,"Ecchi, Music",NA,NA,NA,NA,NA,NA,"https://cdn.myanimelist.net/images/anime/9/24977.jpg","https://myanimelist.net/anime/6548/Tengen_Toppa_Gurren_Lagann__Kirameki%E2%98%85Yoko_Box_-_Pieces_of_Sweet_Stars",2
"1255",53,"Ai Yori Aoshi","Kaoru Hanabishi, a college student who lives alone, met a beautiful but bewildered girl dressed in a kimono at a train station. He volunteered to guide her way to the address she was looking for, which happened to be in his neighborhood, but turned out to be an empty lot. Not knowing what to do next, Kaoru invited the devastated girl to his apartment and asked for any additional clues to her destination. She supplied him with a photo of two children whom Kauru immediately identified as himself and Aoi Sakuraba, his childhood friend. It turned out that the girl in front of him is Aoi Sakuraba herself, his betrothed fiancee who came all the way to Tokyo to marry him. Her revelation was not only surprising but also reminded the deepest part of Kaoru's memory for why he left the Hanabishi family in the first place.","'Harem', 'Slice of Life', 'Comedy', 'Drama', 'Romance'","Apr 11, 2002 to Sep 26, 2002",24,86443,1251,3027,7.18,"https://cdn.myanimelist.net/images/anime/7/10172.jpg","https://myanimelist.net/anime/53/Ai_Yori_Aoshi",1
"1256",7059,"Black★Rock Shooter (OVA)","On her first day of junior high school, Mato Kuroi meets Yomi Takanashi. Though Yomi is initially taken aback by Mako's straightforward personality, the pair quickly becomes friends and begin to spend time together daily. As a sign of their friendship, Mato gives Yomi a cell phone charm—a blue star, identical to her own. 
  
However, when the two enter their second year, their relationship starts to change. Placed in a different class, Mato begins to spend more time with Yuu Koutari instead, a girl she met through the basketball team. In fact, the former best friends drift apart so much so that Mato cannot find Yomi anywhere, as if she had disappeared entirely. 
 
Elsewhere, Black★Rock Shooter is on a quest to vanquish the Dead Master. These two, while opposed, bear a connection not unlike Mato and Yomi. As their stories begin to cross, it seems Yomi's disappearance may have to do with the blue star-shaped charm and the legendary gunslinger herself. 
 
[Written by MAL Rewrite]","'Action', 'Slice of Life', 'Drama', 'School'","Jul 24, 2010",1,154294,719,3031,7.18,"https://cdn.myanimelist.net/images/anime/6/22417.jpg","https://myanimelist.net/anime/7059/Black%E2%98%85Rock_Shooter_OVA",2
"1257",898,"Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou","After defeating Frieza, Goku returns to Earth and goes on a camping trip with Gohan and Krillin. Everything is normal until Cooler—Frieza's brother—sends three henchmen after Goku. A long fight ensues between our heroes and Cooler, in which he transforms into the fourth stage of his evolution and has the edge in the fight ...until Goku transforms into Super Saiyan. 
 
(Source: ANN)","'Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen'","Jul 20, 1991",1,90551,1196,3126,7.16,"https://cdn.myanimelist.net/images/anime/1145/93668.jpg","https://myanimelist.net/anime/898/Dragon_Ball_Z_Movie_05__Tobikkiri_no_Saikyou_tai_Saikyou",3
"1258",6151,"Final Fantasy VII: On the Way to a Smile - Episode: Denzel","Final Fantasy VII spinoff novel On the Way to a Smile Episode: Denzel will be adapted into an anime for the Final Fantasy VII: Advent Children Complete release on April 16. The anime will ship as an extra supplement on Advent Children's Blu-ray Disc releases. The Denzel part of On the Way to a Smile story begins as the character Denzel aims to enlist in the World Regenesis Organization (WRO) and ""leaps"" back into Denzel's past. (Source: ANN)","'Action', 'Fantasy', 'Super Power'","Apr 16, 2009",1,22264,3027,3079,7.17,"https://cdn.myanimelist.net/images/anime/12/51623.jpg","https://myanimelist.net/anime/6151/Final_Fantasy_VII__On_the_Way_to_a_Smile_-_Episode__Denzel",2
"1259",6610,"Ibara no Ou","""Medusa,"" a deadly virus becomes a worldwide epidemic. In order to escape from this deadly virus, a handful of people are chosen to be put into a cold sleep, laying in a capsule hoping for the future cure. Kasumi, a teenage girl is one of the 160 chosen for this procedure, and is guided to a Cold Sleep Capsule Center (CSCC) inside an ancient castle. Understanding that it is hardly possible, Kasumi goes to sleep still anticipating for a reunion with her twin sister Shizuku, who also is infected with the virus. As Kasumi and the others awake, they notice that the CSCC is not as they remembered. Just like the story of ""Sleeping Beauty,"" the castle is covered with thorn, and the awaken are attacked by unknown creatures and monsters! How long were they asleep? Where did the monsters come from? What has happened to the world? 
 
Abandoned in the midst of an enigma, the escapade of the seven survivors begins... 
 
(Source: kingofthorn.net)","'Action', 'Thriller', 'Mystery', 'Sci-Fi'","Oct 9, 2009",1,54729,1783,3505,7.07,"https://cdn.myanimelist.net/images/anime/9/87056.jpg","https://myanimelist.net/anime/6610/Ibara_no_Ou",2
"1260",8917,"Mouretsu Pirates","The story centers around a spirited high school girl named Marika. She keeps herself busy with the space yacht club and her part-time job at a high-class retro café. One day, two strangers suddenly appear and claim to be subordinates of her dead father. They demand that she assume command of the space pirate ship Bentenmaru. A privateer ship's compact was made during a war of independence a century ago, and according to that compact, the ship must be inherited by the captain's next direct descendant. Marika finds herself embarking on a new life as a space pirate.","'Sci-Fi', 'Space'","Jan 8, 2012 to Jul 1, 2012",26,61453,1637,2972,7.2,"https://cdn.myanimelist.net/images/anime/13/36247.jpg","https://myanimelist.net/anime/8917/Mouretsu_Pirates",2
"1261",4214,"Rosario to Vampire Capu2","It has been one year since Tsukune Aono enrolled at Youkai Academy, and since then his life has taken an interesting turn. In addition to being the only human at a school for monsters, he has attracted a bevy of beautiful women who want him all for themselves: the sexy succubus Kurumu Kurono; Yukari Sendou, a witch; stalker and yuki-onna Mizore Shirayuki; and Moka Akashiya, a kind vampire who, when her rosary is removed, reveals a darker personality. 
 
But soon, trouble visits Youkai Academy in the form of Moka's younger sister, Kokoa Shuzen. She is furious that her ""true older sister"" is sealed within Moka's rosary, and vows to bring out Moka's darker self. However, Kokoa's thoughtless actions may affect more than just her sister... 
 
[Written by MAL Rewrite]","'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'School', 'Vampire'","Oct 2, 2008 to Dec 25, 2008",13,296600,329,3398,7.1,"https://cdn.myanimelist.net/images/anime/6/25093.jpg","https://myanimelist.net/anime/4214/Rosario_to_Vampire_Capu2",1
